Idno,Username,created_at,tweets,followers,friends,Label,Tweet
22598,ISperlecchi,04-02-18 8:59,0,182260,92,0,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
33338,elisacavalleris,04-02-18 8:56,0,503346,89,1,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth ‹¨«350! To Claim, Call London 02072069400. Bx 526, SW73SS"
11782,1cec333afbd64fb,26-06-15 6:57,0,1701314,18,0,What's ur pin?
2284,ALFREDO92611766,04-02-18 8:49,0,2716270,43,0,I place all ur points on e cultures module already.
3017,giuseppinanico8,10-11-16 17:00,127378,2951980,142,0,Dont talk to him ever ok its my word.
41910,fabiolomb1981,29-11-11 1:00,451,489270,587,0,Ok good then i later come find ‹¨«_... C lucky i told ‹¨«_ to go earlier... Later pple take finish ‹¨«_ no more again...
38306,EnricaPozzar,27-02-17 19:21,3,702744,29,0,If you don't respond imma assume you're still asleep and imma start calling n shit
43165,massimobraun71,30-11-14 19:40,27,171858,45,0,"Hmm well, night night "
31198,LuigiDeMauro,30-12-11 13:25,1,786983,57,0,I wont. So wat's wit the guys
2397,Dax30930127,05-01-18 23:27,1,1363222,92,0,"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat..."
17157,Nicol40001424,04-02-18 8:39,0,479900,176,0,I did. One slice and one breadstick. Lol
26670,mariantopilia,06-01-12 15:21,42,123954,42,0,No it will reach by 9 only. She telling she will be there. I dont know
30658,GiovanniAlga,04-02-18 8:30,0,767727,132,0,Thanx a lot 4 ur help!
49932,Misfit_Ink,04-02-18 8:32,0,1536757,101,0,No but the bluray player can
36689,gianngiamm,04-02-18 7:49,1,328473,0,0,"Tee hee. Off to lecture, cheery bye bye."
24183,SimonettaBetti1,04-02-18 8:29,0,658658,80,1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
43383,kaiser12277,28-08-12 17:59,30,286184,31,0,Please tell me you have some of that special stock you were talking about
3027,Clemente962,17-03-14 8:34,6528,267004,3078,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
27211,Jonathan111982,04-02-18 8:20,0,392024,9,0,"GOD ASKED, \What is forgiveness?\"" A little child gave lovely reply"
27912,Manolo00935987,04-02-18 8:21,1,302593,59,0,Does not operate after  &lt;#&gt;  or what
22022,ScialinoManuel,04-02-18 8:14,0,276488,98,0,Will be office around 4 pm. Now i am going hospital.
39205,massimo51686398,04-02-18 8:13,0,132642,137,0,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
8522,Elena20047040,04-02-18 8:14,0,705098,157,0,"Same, I'm at my great aunts anniversary party in tarpon springs"
18887,yoonchimmi,11-01-14 17:02,444,222046,152,0,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
33540,SilviaAscone,19-02-13 23:11,9,430649,305,0,.Please charge my mobile when you get up in morning.
19689,FDescisciolo,04-02-18 8:07,0,604374,74,0,Then cant get da laptop? My matric card wif ‹¨«_ lei... 
19783,lorenzor095487,04-02-18 8:10,0,219431,64,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play ‹¨«250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
26106,david62094896,04-02-18 8:05,0,797244,197,0,Its not that time of the month nor mid of the time?
26233,ditatapabat,15-10-15 15:41,518,1472104,50,0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
32879,RPocorobba,04-02-18 7:53,1,247303,8,0,Me i'm not workin. Once i get job...
37974,fatihwlbedir297,04-02-18 7:49,0,315637,102,0,Ok then i will come to ur home after half an hour
40421,teenpitar793,04-02-18 7:49,0,169973,75,0,Wewa is 130. Iriver 255. All 128 mb.
28887,MichelePicotti,14-01-16 20:31,6,180412,31,1,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
18991,OmoSfragno,13-10-15 18:06,2528,533250,10,0,Long after I quit. I get on only like 5 minutes a day as it is.
46092,Nicola83199131,04-02-18 7:40,0,244440,6,0,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
22380,PersanoMimmo,02-02-18 6:10,0,455444,23,0,Wife.how she knew the time of murder exactly
4924,Simon14753765,20-09-17 19:00,692,258402,124,0,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.
15310,Luigi04900702,04-05-17 0:34,0,1068260,5,0,Check with nuerologist.
44241,lauramasala1,11-01-12 12:09,2,252495,98,0,Apps class varaya elaya.
42763,xthRB6Nksi7bgDk,04-02-18 7:14,1,361360,110,0,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
27430,amamone632,04-02-18 7:17,1,301033,186,0,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
38884,Sclero5,29-01-18 9:14,16,703464,509,0,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
39432,valter67121216,04-02-18 7:05,0,709343,194,0,U meet other fren dun wan meet me ah... Muz b a guy rite...
44216,ninodido8,05-04-12 16:27,12,159402,20,0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
2794,ClemeRogate,09-11-16 23:54,8,680023,317,0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
47696,PietroMaset,04-02-18 6:54,0,1166681,93,1,"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323."
35109,AntonioCipolli1,04-02-18 6:41,0,542991,66,0,Still i have not checked it da. . .
45717,RoseBazzoli,03-02-18 6:06,0,476096,18,0,Huh means computational science... Y they like dat one push here n there...
47635,GiulianoFiore3,04-02-18 6:17,0,349054,126,0,"Sorry my roommates took forever, it ok if I come by now?"
2750,giuseppelag77,26-03-15 19:49,536,1251182,44,0,Oh really?? Did you make it on air? What's your talent?
24222,CubedduTina,04-02-18 4:46,0,507730,167,1,Congratulations YOU'VE Won. You're a Winner in our August ‹¨«1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
21078,valenti28991809,04-02-18 4:45,0,270720,10,0,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
25711,catello43380051,04-02-18 3:59,0,599036,12,1,Are you unique enough? Find out from 30th August. www.areyouunique.co.uk
2684,Gianmar92796595,03-09-17 13:30,5,849972,172,1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
33260,O_Emre_Eksi,01-07-09 8:03,2126,142427,1984,0,Lol please do. Actually send a pic of yourself right now. I wanna see. Pose with a comb and hair dryer or something.
14461,MeBia2003,01-03-11 20:50,1,668807,10,0,My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7
22254,emekyildiz105,04-02-18 2:39,1,529814,70,0,From 5 to 2 only my work timing.
46418,Nafina15,04-02-18 2:23,0,1028544,144,0,What happen dear tell me
8640,EdoGrr,04-02-18 1:45,2,299033,51,0,Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
10138,enver_prof,07-01-18 20:36,1154,425072,4518,1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
27512,MilordSebastian,23-02-17 2:15,456,648084,85,0,When're you guys getting back? G said you were thinking about not staying for mcr
39516,esse11111,04-02-18 1:31,0,283232,5,0,Is avatar supposed to have subtoitles
10197,zeynelozkan151,04-02-18 1:33,1,787371,74,0,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
48770,ema_paladini,29-08-16 12:24,37,845158,26,0,I'm freezing and craving ice. Fml
13787,sknyb1,04-02-18 1:18,0,149648,201,0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
11276,bracco_riccardo,04-02-18 1:17,0,1233300,147,0,thanks for the temales it was wonderful. Thank. Have a great week.
29492,Mste31266809,04-02-18 0:55,0,216558,140,0,U attend ur driving lesson how many times a wk n which day?
11159,margher43089513,02-02-18 12:52,78,576903,37,0,Shall call now dear having food
22126,Entelechia3,04-02-18 0:32,1,175503,101,0,Mm not entirely sure i understood that text but hey. Ho. Which weekend?
14876,Secl3t,04-02-18 0:19,2,159763,5,0,Dunno lei he neva say...
32735,CrinoMarco,04-02-18 0:32,2,309065,188,0,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.
39441,brombe21,02-03-16 18:27,274,461534,327,1,"Loan for any purpose ‹¨«500 - ‹¨«75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
20796,SasaVentruto,20-04-10 21:31,610,244467,600,0,Just normal only here :)
38919,Lory184,04-12-16 23:13,3,1055613,10,0,"idc get over here, you are not weaseling your way out of this shit twice in a row"
19701,GrandisTiziana,04-02-18 0:19,0,148568,165,0,Mmm thats better now i got a roast down me! i‹¨«‹¨«d b better if i had a few drinks down me 2! Good indian?
32276,Eve271087,02-11-17 12:27,62,504653,46,0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
3092,Curti61Renato,04-02-18 0:01,0,658323,125,0,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
24805,Donato51116212,04-02-18 0:01,0,247056,16,0,Its not the same here. Still looking for a job. How much do Ta's earn there.
38826,AslFrancesca,04-02-18 0:00,2,375749,103,0,Short But Cute: \Be a good person
26664,Fabio93792343,03-02-18 23:55,0,1001739,5,0,So when you gonna get rimac access 
9340,ROBERTO28215393,03-02-18 23:42,3,763886,128,0,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
23789,X2284577Rosaria,03-02-18 23:42,0,367223,132,0,What is the plural of the noun research?
43344,AmabileFrances3,03-02-18 23:41,0,341549,181,0,Aight do you still want to get money
28432,Juliette_v,06-04-10 12:16,38,276421,234,0,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
41453,g_sivori,13-07-11 7:55,1,1476226,20,0,Nice talking to you! please dont forget my pix :) i want to see all of you...
15352,Gurum77428195,03-02-18 23:23,0,512592,123,0,"Yeah, give me a call if you've got a minute"
7390,LorenzoPacifico,26-09-11 14:36,13,3558217,34,0,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
19197,evelyn18192264,03-02-18 23:20,0,365714,80,0,Ok lor... Or u wan me go look 4 u?
2345,ameera__sh,24-04-11 15:15,1042,269447,429,1,Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
14026,seposadi,01-03-10 9:53,193,416018,290,0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?"
9239,GerratanaNino,17-01-18 23:00,0,366463,167,0,Prepare to be pleasured :)
17254,cristia21042010,03-02-18 23:03,6,166594,20,1,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
21070,Kalilu84891559,03-02-18 23:00,0,179920,63,0,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
39387,djsura1,16-09-14 19:32,480,219539,80,1,"YOU VE WON! Your 4* Costa Del Sol Holiday or ‹¨«5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost‹¨«1.50/pm, Max10mins"
43075,Lily06596707,03-02-18 22:51,0,598579,40,0,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
35456,AzzaraIgnazio,03-02-18 22:46,0,741652,38,0,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
12539,RahmanA76584320,03-02-18 22:40,0,236407,124,0,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
2978,burlandodaniele,03-02-18 22:12,0,242969,180,0,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
2107,MattiaSacchetto,03-02-18 22:30,1,314170,14,0,How abt making some of the pics bigger?
37827,ethelyntomasek3,03-02-18 22:26,0,1717150,359,0,"Trust me. Even if isn't there, its there."
1165,Manuel23470210,03-02-18 22:28,0,507418,89,1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
26760,mf_padron,17-02-16 20:07,14,885915,305,0,Omg it could snow here tonite!
46876,Davide42196887,03-02-18 22:18,8,173861,89,0,Jesus armand really is trying to tell everybody he can find
11761,beppepetrullo,04-10-13 20:02,47,390579,65,0,I WILL CAL YOU SIR. In meeting
42849,paolo72212897,03-02-18 22:10,2,103260,58,0,Dude ive been seeing a lotta corvettes lately
23793,Anna83961001,03-02-18 22:13,0,428179,124,0,I come n pick ‹¨«_ up... Come out immediately aft ur lesson...
15214,96b63494f1c344b,03-02-18 21:12,5,572005,69,0,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
20009,Antoineee76,03-02-18 21:54,0,279922,14,0,And do you have any one that can teach me how to ship cars.
32752,VincenzoCuria86,03-05-12 8:04,766,598678,225,0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
40446,MarioRigoni2,03-04-12 13:25,26462,259624,3929,0,They r giving a second chance to rahul dengra.
10706,DiaMahamadou2,03-02-18 21:51,0,141026,127,0,"Yo, any way we could pick something up tonight?"
